Order ID,Region,Amount,Profit,Quantity, Unit_Price , Unit_Cost ,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Month,Revenue
B-26137,South,3423,804,4,902.26,647.7,Electronics,Printers,Credit Card,09-07-2020,Alan Livingston,Illinois,Peoria,July,3609.04
B-26137,North,3423,804,4,"4,949.95","4,885.98",Electronics,Printers,Credit Card,25-07-2020,Angela Jackson,Texas,Dallas,July,19799.8
B-26137,East,3423,804,4,"1,176.17",975.31,Electronics,Printers,Credit Card,24-01-2024,Amy Williams,Texas,Austin,January,4704.68
B-26137,East,3423,804,4,"2,382.23","2,254.11",Electronics,Printers,Credit Card,04-05-2020,Laura Jordan,Texas,Dallas,May,9528.92
B-26137,West,3423,804,4,"2,483.87","2,466.18",Electronics,Printers,Credit Card,13-11-2021,Richard Maynard,Ohio,Cincinnati,November,9935.48
B-25545,West,3900,115,9,"4,261.11","4,074.66",Furniture,Chairs,COD,07-10-2023,Lawrence Oliver,Illinois,Springfield,October,38349.99
B-26800,West,8568,2419,11,595.2,541.19,Electronics,Electronic Games,UPI,23-10-2021,Anthony Williams,New York,Rochester,October,6547.2
B-26800,North,3283,71,6,"2,307.64","2,171.79",Office Supplies,Pens,EMI,23-10-2021,Anthony Williams,New York,Rochester,October,13845.84
B-26987,North,7643,3720,19,"3,216.42","3,161.09",Electronics,Electronic Games,EMI,18-07-2022,Lynn Matthews,Texas,Dallas,July,61111.98
B-26144,West,3461,1537,15,"1,174.48","1,115.02",Furniture,Sofas,EMI,23-08-2024,Andrew Griffin,Illinois,Chicago,August,17617.2
B-26144,South,5714,1438,6,"3,263.49","3,155.97",Electronics,Electronic Games,Credit Card,23-08-2024,Andrew Griffin,Illinois,Chicago,August,19580.94
B-26144,East,3853,1457,10,"5,122.07","4,622.14",Office Supplies,Binders,COD,23-08-2024,Andrew Griffin,Illinois,Chicago,August,51220.7
B-25406,East,6016,431,20,"4,998.78","4,987.71",Office Supplies,Pens,UPI,28-10-2020,Megan Williams,Illinois,Chicago,October,99975.6
B-25658,North,1290,204,12,533.58,210.63,Office Supplies,Markers,UPI,15-06-2024,Alison Martin,New York,Buffalo,June,6402.96
B-25658,East,1290,204,12,"1,295.37","1,216.16",Office Supplies,Markers,UPI,19-12-2024,Samuel Wallace,California,San Francisco,December,15544.44
B-25733,South,4569,1693,10,"2,047.13","1,586.02",Electronics,Printers,UPI,04-09-2020,Manuel Stark,Illinois,Springfield,September,20471.3
B-26993,East,3083,1151,16,"2,081.55","2,025.67",Furniture,Bookcases,Debit Card,16-04-2022,William Villarreal,Florida,Orlando,April,33304.8
B-26964,North,3522,898,15,"1,727.15","1,249.17",Office Supplies,Pens,Credit Card,29-08-2024,Brandon Kirk,Ohio,Cleveland,August,25907.25
B-26964,North,3522,898,15,"1,366.62","1,057.27",Office Supplies,Pens,Credit Card,14-01-2022,Abigail Brown,California,Los Angeles,January,20499.3
B-26955,South,7301,3602,3,"4,785.66","4,775.04",Office Supplies,Binders,Debit Card,07-04-2024,Kristine Carter,Texas,Houston,April,14356.98
B-26059,South,4462,121,8,"5,044.74","4,596.68",Electronics,Laptops,COD,24-04-2022,Wesley Deleon,Illinois,Springfield,April,40357.92
B-26059,East,6212,1881,17,548.25,282.61,Electronics,Phones,COD,24-04-2022,Wesley Deleon,Illinois,Springfield,April,9320.25
B-26806,East,4027,1386,3,"1,865.83","1,727.12",Furniture,Bookcases,EMI,27-08-2020,Laura Cole,Florida,Tampa,August,5597.49
B-26299,North,1676,330,14,"2,441.46","2,055.49",Electronics,Laptops,EMI,01-03-2023,Lauren Harris,Ohio,Cleveland,March,34180.44
B-26299,South,3927,1133,12,"1,697.19","1,233.12",Furniture,Bookcases,COD,01-03-2023,Lauren Harris,Ohio,Cleveland,March,20366.28
B-26299,South,2776,887,9,"3,409.93","3,162.92",Electronics,Phones,Debit Card,01-03-2023,Lauren Harris,Ohio,Cleveland,March,30689.37
B-26743,South,7684,1157,12,"3,384.50","3,219.88",Furniture,Sofas,COD,02-10-2020,Cameron Miller,Illinois,Chicago,October,40614
B-26743,East,7684,1157,12,"4,656.58","4,260.00",Furniture,Sofas,COD,23-06-2020,Jacob Carpenter,New York,Buffalo,June,55878.96
B-26743,South,7684,1157,12,"4,061.37","3,717.30",Furniture,Sofas,COD,21-08-2023,Pamela Callahan DVM,Ohio,Columbus,August,48736.44
B-26757,North,6008,2498,17,"3,181.23","2,735.74",Electronics,Phones,Credit Card,16-07-2022,William Ruiz,Florida,Miami,July,54080.91
B-26772,North,7344,2598,20,"3,634.58","3,285.25",Furniture,Bookcases,COD,01-08-2022,Paula Marshall,Texas,Dallas,August,72691.6
B-26088,East,6932,3218,20,"1,535.57","1,406.24",Office Supplies,Pens,COD,16-07-2020,Natalie Cox,Florida,Orlando,July,30711.4
B-26319,West,7748,1706,16,"3,452.14","2,985.63",Electronics,Electronic Games,EMI,02-05-2020,Andrew Fernandez,Ohio,Cincinnati,May,55234.24
B-26319,East,6381,2763,20,"2,533.04","2,471.67",Office Supplies,Markers,UPI,02-05-2020,Andrew Fernandez,Ohio,Cincinnati,May,50660.8
B-26319,West,992,64,6,851.35,710.06,Electronics,Phones,Credit Card,02-05-2020,Andrew Fernandez,Ohio,Cincinnati,May,5108.1
B-25364,South,8649,2631,13,"1,515.49","1,250.59",Electronics,Laptops,EMI,10-01-2024,Alisha Saunders,California,San Francisco,January,19701.37
B-25364,East,8649,2631,13,"1,781.09","1,493.88",Electronics,Laptops,EMI,30-09-2020,Travis Chandler DDS,New York,Rochester,September,23154.17
B-25655,North,4099,52,18,"4,642.83","4,625.33",Electronics,Laptops,UPI,28-03-2022,Russell Austin,New York,New York City,March,83570.94
B-26864,South,2539,324,5,"1,582.89","1,190.41",Electronics,Electronic Games,UPI,30-01-2021,Collin Cameron,California,San Francisco,January,7914.45
B-26019,North,9845,3062,9,"1,668.95","1,481.76",Office Supplies,Paper,COD,14-03-2025,Elizabeth Hernandez,Florida,Orlando,March,15020.55
B-25849,South,2901,1411,2,"2,087.45","1,878.30",Office Supplies,Paper,Debit Card,26-10-2021,William Russell,Texas,Austin,October,4174.9
B-25849,East,2901,1411,2,"3,742.12","3,335.53",Office Supplies,Paper,Debit Card,11-01-2023,Sheri Berg,California,Los Angeles,January,7484.24
B-25849,West,6934,1152,6,831.13,635.28,Office Supplies,Pens,Credit Card,26-10-2021,William Russell,Texas,Austin,October,4986.78
B-25849,South,6934,1152,6,"4,805.17","4,772.03",Office Supplies,Pens,Credit Card,11-01-2023,Sheri Berg,California,Los Angeles,January,28831.02
B-25829,West,9640,2606,2,"4,431.04","4,334.58",Furniture,Bookcases,Credit Card,31-10-2021,Anthony Barnett,Illinois,Peoria,October,8862.08
B-26065,South,7930,1981,13,"3,385.61","2,907.22",Furniture,Chairs,Credit Card,04-05-2023,Kaitlyn Flores,Ohio,Cleveland,May,44012.93
B-26065,North,7930,1981,13,"3,430.99","3,386.49",Furniture,Chairs,Credit Card,09-08-2024,Rebecca Owen,Illinois,Springfield,August,44602.87
B-25267,North,9894,829,1,316.39,132.47,Office Supplies,Binders,COD,21-08-2022,Michael Bell,California,San Diego,August,316.39
B-25267,South,4534,2235,4,"1,984.34","1,727.78",Furniture,Tables,COD,21-08-2022,Michael Bell,California,San Diego,August,7937.36
B-25972,West,4911,186,20,"4,240.23","3,988.52",Electronics,Phones,Debit Card,19-06-2022,Willie Huynh,New York,Buffalo,June,84804.6
B-25972,East,531,189,20,445.48,433.54,Furniture,Bookcases,Debit Card,19-06-2022,Willie Huynh,New York,Buffalo,June,8909.6
B-25511,East,9707,3483,10,"1,703.02","1,447.45",Electronics,Electronic Games,EMI,29-01-2025,Samuel Hayes,Illinois,Peoria,January,17030.2
B-25511,North,8521,2584,7,"3,145.27","2,947.22",Office Supplies,Paper,COD,29-01-2025,Samuel Hayes,Illinois,Peoria,January,22016.89
B-25744,East,8438,3427,12,"1,805.56","1,319.24",Office Supplies,Binders,Credit Card,14-01-2022,Sherry Tran,New York,Buffalo,January,21666.72
B-25744,North,1689,109,9,"4,761.18","4,673.19",Electronics,Electronic Games,UPI,14-01-2022,Sherry Tran,New York,Buffalo,January,42850.62
B-25744,East,3936,1626,14,882.28,698.74,Office Supplies,Paper,COD,14-01-2022,Sherry Tran,New York,Buffalo,January,12351.92
B-26805,South,7664,1753,19,"4,212.65","3,997.10",Electronics,Phones,Debit Card,15-06-2023,Heather Gray,Ohio,Cincinnati,June,80040.35
B-25620,North,721,258,13,"2,765.79","2,564.35",Electronics,Laptops,Debit Card,18-10-2023,Benjamin Meadows,Illinois,Peoria,October,35955.27
B-25620,North,721,258,13,"4,100.40","3,764.14",Electronics,Laptops,Debit Card,13-06-2022,Micheal Graham,New York,Buffalo,June,53305.2
B-25620,South,8364,3055,17,"1,703.64","1,588.04",Electronics,Laptops,Credit Card,18-10-2023,Benjamin Meadows,Illinois,Peoria,October,28961.88
B-25620,North,8364,3055,17,"2,715.05","2,596.72",Electronics,Laptops,Credit Card,13-06-2022,Micheal Graham,New York,Buffalo,June,46155.85
B-25620,East,5234,2021,15,"4,658.64","4,291.33",Furniture,Bookcases,EMI,18-10-2023,Benjamin Meadows,Illinois,Peoria,October,69879.6
B-25620,East,5234,2021,15,"2,616.19","2,361.05",Furniture,Bookcases,EMI,13-06-2022,Micheal Graham,New York,Buffalo,June,39242.85
B-25325,North,3944,1559,18,"2,044.04","1,830.61",Electronics,Phones,Credit Card,12-06-2024,Jean Jackson,California,San Francisco,June,36792.72
B-25325,East,6711,1045,12,"2,796.88","2,703.97",Office Supplies,Pens,Credit Card,12-06-2024,Jean Jackson,California,San Francisco,June,33562.56
B-25325,West,5031,714,4,"3,702.84","3,600.95",Furniture,Tables,Credit Card,12-06-2024,Jean Jackson,California,San Francisco,June,14811.36
B-25325,North,6295,2469,14,"2,260.81","2,245.64",Office Supplies,Binders,EMI,12-06-2024,Jean Jackson,California,San Francisco,June,31651.34
B-25131,South,9654,4111,1,"4,752.24","4,697.44",Office Supplies,Paper,UPI,27-06-2022,Timothy Murphy,California,San Francisco,June,4752.24
B-25131,West,3112,1065,20,"1,792.83","1,509.98",Office Supplies,Binders,COD,27-06-2022,Timothy Murphy,California,San Francisco,June,35856.6
B-26654,North,7838,1142,13,"2,850.56","2,403.54",Electronics,Phones,UPI,18-02-2021,Mrs. Jennifer Lewis,California,San Francisco,February,37057.28
B-26654,South,9300,3146,6,"3,947.50","3,796.79",Electronics,Phones,Credit Card,18-02-2021,Mrs. Jennifer Lewis,California,San Francisco,February,23685
B-26654,East,1733,133,17,"3,631.75","3,461.15",Office Supplies,Paper,Debit Card,18-02-2021,Mrs. Jennifer Lewis,California,San Francisco,February,61739.75
B-26195,South,874,235,15,"4,391.67","4,325.02",Office Supplies,Binders,Debit Card,29-05-2023,Bryan Brown,New York,Rochester,May,65875.05
B-26195,West,874,235,15,"5,184.64","4,984.21",Office Supplies,Binders,Debit Card,04-06-2021,Christopher Johnson,Florida,Miami,June,77769.6
B-25842,East,1248,584,13,"2,191.19","2,162.95",Office Supplies,Pens,EMI,22-01-2024,Christina Conner,Ohio,Columbus,January,28485.47
B-25842,North,1248,584,13,"1,059.82",600.2,Office Supplies,Pens,EMI,27-12-2022,Luis Luna,California,San Francisco,December,13777.66
B-25842,East,3669,154,14,540.38,200.56,Office Supplies,Markers,EMI,22-01-2024,Christina Conner,Ohio,Columbus,January,7565.32
B-25842,North,3669,154,14,"4,143.51","3,648.04",Office Supplies,Markers,EMI,27-12-2022,Luis Luna,California,San Francisco,December,58009.14
B-25842,North,514,109,15,"4,818.95","4,376.37",Office Supplies,Paper,Debit Card,22-01-2024,Christina Conner,Ohio,Columbus,January,72284.25
B-25842,South,514,109,15,"1,384.30","1,142.53",Office Supplies,Paper,Debit Card,27-12-2022,Luis Luna,California,San Francisco,December,20764.5
B-25851,South,3273,85,16,"1,098.97",834.32,Electronics,Phones,UPI,30-03-2024,Julie Chavez,Ohio,Cincinnati,March,17583.52
B-25427,South,5035,2008,2,461.3,357.92,Furniture,Chairs,COD,04-04-2020,Richard Blair,Florida,Miami,April,922.6
B-25427,West,7702,60,19,"4,358.78","4,122.38",Electronics,Printers,UPI,04-04-2020,Richard Blair,Florida,Miami,April,82816.82
B-25427,West,9884,4446,7,"2,043.82","1,591.34",Electronics,Printers,EMI,04-04-2020,Richard Blair,Florida,Miami,April,14306.74
B-26224,South,5564,175,11,"2,073.32","2,038.40",Electronics,Laptops,COD,22-01-2023,Mitchell Lester,Illinois,Chicago,January,22806.52
B-26224,West,5564,175,11,"2,971.75","2,538.61",Electronics,Laptops,COD,12-04-2022,Mr. John Tyler PhD,Texas,Houston,April,32689.25
B-26224,East,5564,175,11,"4,382.35","4,205.29",Electronics,Laptops,COD,13-12-2023,Juan Kelly,Florida,Miami,December,48205.85
B-26224,East,3953,1776,15,"3,722.38","3,271.62",Electronics,Electronic Games,UPI,22-01-2023,Mitchell Lester,Illinois,Chicago,January,55835.7
B-26224,West,3953,1776,15,"3,565.60","3,094.57",Electronics,Electronic Games,UPI,12-04-2022,Mr. John Tyler PhD,Texas,Houston,April,53484
B-26224,West,3953,1776,15,"1,258.30",919.58,Electronics,Electronic Games,UPI,13-12-2023,Juan Kelly,Florida,Miami,December,18874.5
B-26896,East,6488,1591,18,"2,925.86","2,590.29",Electronics,Printers,EMI,24-05-2023,Morgan Mccarthy,Texas,Dallas,May,52665.48
B-26896,North,6488,1591,18,"3,822.99","3,591.14",Electronics,Printers,EMI,29-11-2020,Morgan Sullivan,Texas,Houston,November,68813.82
B-26469,East,7856,3699,17,"5,287.05","4,867.64",Electronics,Electronic Games,UPI,24-03-2021,Eric Clark,Florida,Orlando,March,89879.85
B-26469,East,1165,51,3,"1,528.15","1,046.96",Office Supplies,Pens,EMI,24-03-2021,Eric Clark,Florida,Orlando,March,4584.45
B-26219,West,9386,2555,20,487.03,97.24,Office Supplies,Markers,Credit Card,19-08-2020,Mark Padilla,California,San Diego,August,9740.6
B-26219,East,9386,2555,20,737.49,422.74,Office Supplies,Markers,Credit Card,20-10-2022,Anthony Lane,Ohio,Cleveland,October,14749.8
B-26119,West,3956,142,12,"2,217.80","1,910.47",Office Supplies,Pens,Debit Card,20-09-2023,Jeffrey Henderson,Florida,Tampa,September,26613.6
B-26119,West,3956,142,12,"4,537.94","4,111.70",Office Supplies,Pens,Debit Card,26-12-2024,Michelle Hardy,Texas,Dallas,December,54455.28
B-26119,South,6449,2628,11,360.54,85.35,Furniture,Bookcases,EMI,20-09-2023,Jeffrey Henderson,Florida,Tampa,September,3965.94
B-26119,East,6449,2628,11,"2,714.71","2,310.82",Furniture,Bookcases,EMI,26-12-2024,Michelle Hardy,Texas,Dallas,December,29861.81
B-26988,North,6255,437,18,"1,939.04","1,679.69",Office Supplies,Markers,COD,03-12-2021,Ms. Barbara Cervantes,New York,Rochester,December,34902.72
B-26988,South,2109,681,20,350.38,309.78,Electronics,Electronic Games,UPI,03-12-2021,Ms. Barbara Cervantes,New York,Rochester,December,7007.6
B-25596,West,6707,1041,20,"2,476.80","2,278.67",Electronics,Phones,Credit Card,14-09-2021,Steven Proctor,Texas,Austin,September,49536
B-26845,West,7633,184,13,"1,538.79","1,311.01",Office Supplies,Pens,COD,30-09-2021,Shannon Patterson,Illinois,Springfield,September,20004.27
B-25099,North,975,224,18,"1,871.22","1,791.83",Office Supplies,Pens,COD,22-12-2021,William Valdez,California,San Diego,December,33681.96
B-25099,West,4492,1450,7,"3,603.02","3,542.80",Furniture,Tables,EMI,22-12-2021,William Valdez,California,San Diego,December,25221.14
B-25099,East,7957,2834,12,"2,904.06","2,631.68",Furniture,Chairs,UPI,22-12-2021,William Valdez,California,San Diego,December,34848.72
B-26153,South,4906,975,7,718.72,667,Furniture,Tables,Debit Card,18-05-2022,Laura Yu,Texas,Houston,May,5031.04
B-25060,West,1379,250,3,"4,967.44","4,809.00",Office Supplies,Pens,Credit Card,08-10-2020,Jonathan Mcmillan,New York,Buffalo,October,14902.32
B-25060,West,4244,340,10,"3,572.61","3,197.76",Electronics,Laptops,Debit Card,08-10-2020,Jonathan Mcmillan,New York,Buffalo,October,35726.1
B-26572,North,5911,2333,14,"4,323.62","3,841.05",Furniture,Bookcases,EMI,20-08-2022,Austin Davis,California,San Diego,August,60530.68
B-26572,East,5911,2333,14,803.87,442.11,Furniture,Bookcases,EMI,25-11-2024,Mark Roy,California,San Francisco,November,11254.18
B-26572,West,1818,738,11,779.33,282.94,Office Supplies,Markers,EMI,20-08-2022,Austin Davis,California,San Diego,August,8572.63
B-26572,North,1818,738,11,498.46,146.27,Office Supplies,Markers,EMI,25-11-2024,Mark Roy,California,San Francisco,November,5483.06
B-25919,West,2140,970,4,"1,138.49",984.53,Office Supplies,Paper,Credit Card,30-09-2020,Jillian Williams,California,San Diego,September,4553.96
B-25919,North,2140,970,4,"2,440.63","2,101.32",Office Supplies,Paper,Credit Card,20-02-2025,Rebekah Carter,Florida,Orlando,February,9762.52
B-25919,North,2140,970,4,"5,036.40","4,682.34",Office Supplies,Paper,Credit Card,20-03-2022,Jonathan Reed,California,San Francisco,March,20145.6
B-25919,East,2670,1026,1,"2,504.60","2,312.45",Electronics,Laptops,Debit Card,30-09-2020,Jillian Williams,California,San Diego,September,2504.6
B-25919,West,2670,1026,1,"1,505.44","1,486.76",Electronics,Laptops,Debit Card,20-02-2025,Rebekah Carter,Florida,Orlando,February,1505.44
B-25919,East,2670,1026,1,"3,186.15","2,831.58",Electronics,Laptops,Debit Card,20-03-2022,Jonathan Reed,California,San Francisco,March,3186.15
B-26978,North,1108,167,18,624.71,604.08,Electronics,Laptops,Debit Card,07-03-2025,Roger Harris,Illinois,Springfield,March,11244.78
B-26978,South,9776,3750,9,"3,386.33","3,067.05",Office Supplies,Binders,UPI,07-03-2025,Roger Harris,Illinois,Springfield,March,30476.97
B-26978,West,535,72,6,"2,953.91","2,863.74",Furniture,Bookcases,COD,07-03-2025,Roger Harris,Illinois,Springfield,March,17723.46
B-26554,South,7564,3463,5,"4,257.52","3,970.37",Office Supplies,Paper,Credit Card,16-06-2024,Louis Jimenez,Florida,Tampa,June,21287.6
B-26554,West,7564,3463,5,"5,191.02","4,934.10",Office Supplies,Paper,Credit Card,21-11-2020,Jessica Jones,Illinois,Peoria,November,25955.1
B-26554,East,7564,3463,5,"1,308.44","1,291.82",Office Supplies,Paper,Credit Card,01-10-2024,Renee Gomez,Florida,Miami,October,6542.2
B-26554,East,7564,3463,5,"2,760.60","2,572.80",Office Supplies,Paper,Credit Card,01-07-2024,Connie Olson,Texas,Houston,July,13803
B-26554,East,3409,1605,20,"4,853.41","4,548.88",Electronics,Electronic Games,UPI,16-06-2024,Louis Jimenez,Florida,Tampa,June,97068.2
B-26554,East,3409,1605,20,"4,362.51","3,936.69",Electronics,Electronic Games,UPI,21-11-2020,Jessica Jones,Illinois,Peoria,November,87250.2
B-26554,East,3409,1605,20,"2,908.09","2,462.66",Electronics,Electronic Games,UPI,01-10-2024,Renee Gomez,Florida,Miami,October,58161.8
B-26554,South,3409,1605,20,"4,976.68","4,729.59",Electronics,Electronic Games,UPI,01-07-2024,Connie Olson,Texas,Houston,July,99533.6
B-26883,East,9751,2459,13,700.25,333.32,Office Supplies,Pens,COD,23-11-2020,Christian Jones,New York,Buffalo,November,9103.25
B-25423,North,6385,2656,11,"4,823.50","4,658.44",Electronics,Printers,Credit Card,18-03-2023,Matthew Kelley,Florida,Orlando,March,53058.5
B-25423,North,6385,2656,11,477.68,300.01,Electronics,Printers,Credit Card,19-10-2022,Candace Martinez,Florida,Tampa,October,5254.48
B-26324,South,6355,1335,15,"2,864.45","2,759.16",Electronics,Electronic Games,Debit Card,31-08-2023,Jacob Mann,Texas,Austin,August,42966.75
B-26324,West,6355,1335,15,"4,743.03","4,457.68",Electronics,Electronic Games,Debit Card,06-06-2021,Keith Reese,Texas,Austin,June,71145.45
B-26945,North,7377,320,15,"1,514.61","1,350.47",Electronics,Printers,Debit Card,21-12-2022,Aaron Jones,Texas,Austin,December,22719.15
B-26945,West,2054,371,12,"2,438.97","2,387.63",Office Supplies,Markers,EMI,21-12-2022,Aaron Jones,Texas,Austin,December,29267.64
B-26405,South,7497,319,18,"2,001.08","1,655.43",Furniture,Chairs,COD,12-02-2024,Christopher Brooks,Illinois,Peoria,February,36019.44
B-26046,West,2565,983,20,"5,119.91","4,763.11",Electronics,Electronic Games,Debit Card,05-12-2022,Charles Moore,Florida,Miami,December,102398.2
B-26046,West,5024,1544,19,"4,313.45","4,127.05",Office Supplies,Pens,COD,05-12-2022,Charles Moore,Florida,Miami,December,81955.55
B-25746,West,8243,1346,15,"3,607.15","3,559.56",Office Supplies,Binders,Debit Card,04-04-2021,Manuel Walls,Texas,Houston,April,54107.25
B-25232,West,7792,1403,13,"3,177.64","2,958.75",Office Supplies,Paper,UPI,12-02-2021,Darren Moore,Illinois,Peoria,February,41309.32
B-25232,South,7792,1403,13,"4,338.67","4,111.93",Office Supplies,Paper,UPI,27-12-2022,Stephanie Thomas,New York,Rochester,December,56402.71
B-25232,North,7792,1403,13,"2,329.37","1,991.72",Office Supplies,Paper,UPI,19-01-2024,Kristy Hernandez,California,San Diego,January,30281.81
B-25232,East,2346,388,14,"2,429.93","2,265.38",Furniture,Chairs,Debit Card,12-02-2021,Darren Moore,Illinois,Peoria,February,34019.02
B-25232,West,2346,388,14,"4,007.98","3,663.51",Furniture,Chairs,Debit Card,27-12-2022,Stephanie Thomas,New York,Rochester,December,56111.72
B-25232,North,2346,388,14,"2,257.92","1,820.89",Furniture,Chairs,Debit Card,19-01-2024,Kristy Hernandez,California,San Diego,January,31610.88
B-25591,North,7346,1043,10,492.68,366.31,Furniture,Sofas,Credit Card,25-12-2022,Randy Johnson,Ohio,Columbus,December,4926.8
B-25591,South,9770,4132,7,907.63,417.96,Electronics,Electronic Games,UPI,25-12-2022,Randy Johnson,Ohio,Columbus,December,6353.41
B-25591,North,7179,683,13,820.37,621.05,Electronics,Laptops,Credit Card,25-12-2022,Randy Johnson,Ohio,Columbus,December,10664.81
B-26325,South,5449,2389,2,"4,495.88","4,354.92",Electronics,Phones,UPI,06-10-2022,James Benitez,Florida,Miami,October,8991.76
B-25251,West,2895,104,6,"2,604.06","2,387.52",Furniture,Chairs,COD,27-04-2020,Donald York,New York,Buffalo,April,15624.36
B-25251,West,2895,104,6,"3,635.02","3,578.77",Furniture,Chairs,COD,13-05-2024,Tiffany Parker,Texas,Houston,May,21810.12
B-25251,East,697,116,1,"2,066.50","1,994.90",Furniture,Chairs,UPI,27-04-2020,Donald York,New York,Buffalo,April,2066.5
B-25251,East,697,116,1,"1,543.69","1,330.62",Furniture,Chairs,UPI,13-05-2024,Tiffany Parker,Texas,Houston,May,1543.69
B-25464,East,6145,1414,4,"2,152.20","1,768.60",Furniture,Chairs,COD,23-10-2020,Melissa Mcknight,California,Los Angeles,October,8608.8
B-25464,North,2504,440,18,"4,432.35","3,981.20",Electronics,Printers,UPI,23-10-2020,Melissa Mcknight,California,Los Angeles,October,79782.3
B-25464,West,3124,138,16,"3,480.58","3,144.82",Electronics,Phones,Debit Card,23-10-2020,Melissa Mcknight,California,Los Angeles,October,55689.28
B-26678,South,6934,1226,1,"4,752.88","4,691.32",Electronics,Electronic Games,Debit Card,11-06-2021,Mr. Jack Mercado,Ohio,Cincinnati,June,4752.88
B-26678,East,6934,1226,1,"3,753.83","3,414.54",Electronics,Electronic Games,Debit Card,08-09-2021,Christian Jones,New York,Rochester,September,3753.83
B-25962,South,4202,1171,3,"3,193.76","2,872.40",Office Supplies,Markers,COD,23-11-2022,Rachel Fisher,Illinois,Peoria,November,9581.28
B-25962,South,4202,1171,3,"3,475.29","3,070.47",Office Supplies,Markers,COD,31-10-2022,Donald Moore,New York,Rochester,October,10425.87
B-25962,East,4202,1171,3,"5,129.11","4,714.74",Office Supplies,Markers,COD,06-11-2023,William Wu,Florida,Tampa,November,15387.33
B-25962,West,4202,1171,3,"4,387.01","3,951.59",Office Supplies,Markers,COD,12-11-2023,Jesus Zuniga,Texas,Houston,November,13161.03
B-26586,East,2239,828,1,381.92,169,Electronics,Printers,UPI,26-06-2023,Michael Gallegos,California,Los Angeles,June,381.92
B-26586,South,2239,828,1,"3,045.94","2,693.99",Electronics,Printers,UPI,30-09-2023,Robert Daniels,Illinois,Chicago,September,3045.94
B-26586,East,2450,1002,4,"3,598.72","3,457.28",Electronics,Phones,Debit Card,26-06-2023,Michael Gallegos,California,Los Angeles,June,14394.88
B-26586,South,2450,1002,4,"4,255.73","3,756.06",Electronics,Phones,Debit Card,30-09-2023,Robert Daniels,Illinois,Chicago,September,17022.92
B-26841,South,9827,4208,13,"1,200.96","1,105.05",Furniture,Chairs,Debit Card,12-09-2020,Jill Jones,New York,New York City,September,15612.48
B-26841,East,8077,240,15,"4,357.49","4,342.53",Furniture,Sofas,Credit Card,12-09-2020,Jill Jones,New York,New York City,September,65362.35
B-26284,North,5152,2045,14,"4,864.34","4,781.42",Electronics,Phones,UPI,27-11-2020,Elizabeth Miller,Illinois,Springfield,November,68100.76
B-26284,East,5152,2045,14,"1,611.92","1,221.74",Electronics,Phones,UPI,25-08-2022,Sabrina Clark,California,Los Angeles,August,22566.88
B-26284,North,5152,2045,14,"4,647.87","4,418.95",Electronics,Phones,UPI,23-08-2023,Larry Casey,Illinois,Chicago,August,65070.18
B-26284,South,5152,2045,14,759.32,530.04,Electronics,Phones,UPI,11-10-2023,Daniel Burns,New York,Rochester,October,10630.48
B-26478,South,2542,190,1,803.71,325.75,Office Supplies,Markers,Credit Card,21-04-2022,James Tanner,Texas,Houston,April,803.71
B-26679,North,8102,1800,5,"1,150.28",689.66,Office Supplies,Markers,UPI,14-09-2023,Leonard Gonzalez,California,San Francisco,September,5751.4
B-26679,South,8102,1800,5,498.31,335.82,Office Supplies,Markers,UPI,29-04-2020,Richard Lee,New York,Buffalo,April,2491.55
B-26679,North,8102,1800,5,"4,345.25","4,232.81",Office Supplies,Markers,UPI,15-12-2020,Matthew Schroeder,Ohio,Cleveland,December,21726.25
B-26679,North,3234,1274,10,768.06,342.3,Furniture,Tables,EMI,14-09-2023,Leonard Gonzalez,California,San Francisco,September,7680.6
B-26679,South,3234,1274,10,"1,848.69","1,394.74",Furniture,Tables,EMI,29-04-2020,Richard Lee,New York,Buffalo,April,18486.9
B-26679,West,3234,1274,10,838.97,563.59,Furniture,Tables,EMI,15-12-2020,Matthew Schroeder,Ohio,Cleveland,December,8389.7
B-26397,North,6200,2321,18,"1,830.76","1,512.34",Furniture,Tables,Credit Card,11-07-2024,Marcus Flores,California,Los Angeles,July,32953.68
B-26397,East,6200,2321,18,634.16,498.27,Furniture,Tables,Credit Card,21-09-2024,Tonya Long,Florida,Miami,September,11414.88
B-25957,East,4470,413,13,"3,759.01","3,356.62",Electronics,Laptops,UPI,02-02-2025,Michael Chambers,California,Los Angeles,February,48867.13
B-26916,South,916,362,7,"1,029.71",709.97,Office Supplies,Pens,UPI,21-10-2022,Kaylee Glover,Illinois,Springfield,October,7207.97
B-26916,West,916,362,7,"4,523.36","4,266.64",Office Supplies,Pens,UPI,21-10-2020,Pamela Patterson,California,San Francisco,October,31663.52
B-26916,South,1165,302,20,"4,134.55","4,095.10",Furniture,Sofas,UPI,21-10-2022,Kaylee Glover,Illinois,Springfield,October,82691
B-26916,West,1165,302,20,576.44,117.63,Furniture,Sofas,UPI,21-10-2020,Pamela Patterson,California,San Francisco,October,11528.8
B-26916,North,7846,677,12,"4,795.42","4,483.85",Furniture,Chairs,UPI,21-10-2022,Kaylee Glover,Illinois,Springfield,October,57545.04
